id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
213,df,3.2,询问今日能否还款,不用今天我拿不出来这样吧你能不能拖到五号那样可以吗,不用今天我拿不出来这样吧你能不能拖到五号那样可以吗,5.6,不同意今日还款,no
214,df,3.2,询问今日能否还款,电台不行就要过几天吗,电台不行就要过几天吗,5.6,不同意今日还款,no
215,benrenshoucui,3.2,询问今日能否还款,今天不处理,今天不处理,5.6,不同意今日还款,no
216,benrenshoucui,3.2,询问今日能否还款,嗯今天换不了今天今天有事,嗯今天换不了今天有事,5.6,不同意今日还款,no
217,df,3.2,询问今日能否还款,明天弄不了,明天弄不了,5.6,不同意今日还款,no
218,benrenshoucui,3.2,询问今日能否还款,天不能可能要明后天,天不能可能要明后天,5.6,不同意今日还款,no
219,benrenshoucui,3.2,询问今日能否还款,下月,下月,5.6,不同意今日还款,no
220,benrenshoucui,3.2,询问今日能否还款,而基金不能可能要等个,而基金不能可能要等个,5.6,不同意今日还款,no
221,benrenshoucui,3.2,询问今日能否还款,嗯嗯六号吧,嗯六号吧,5.6,不同意今日还款,no
222,df,3.2,询问今日能否还款,可能要月底,可能要月底,5.6,不同意今日还款,no
223,benrenshoucui,3.2,询问今日能否还款,就今天不行邮箱,就今天不行邮箱,5.6,不同意今日还款,no
224,RESC,3.2,询问今日能否还款,星期一可不可以,星期一可不可以,5.6,不同意今日还款,no
225,RESC,3.2,询问今日能否还款,嗯你知道我现在没钱,嗯你知道我现在没钱,5.6,不同意今日还款,no
226,RESC,3.2,询问今日能否还款,我今天不行啊,我今天不行啊,5.6,不同意今日还款,no
227,benrenshoucui,3.2,询问今日能否还款,成不了,成不了,5.6,不同意今日还款,no
228,benrenshoucui,3.2,询问今日能否还款,今天不行今天我在外面没法存的明天不可以吗,今天不行今天我在外面没法存的明天不可以吗,5.6,不同意今日还款,no
229,benrenshoucui,3.2,询问今日能否还款,呃明天后天后天晚上我现在没在家后天,呃明天后天晚上我现在没在家后天,5.6,不同意今日还款,no
230,df,3.2,询问今日能否还款,我不是说了嘛用完几天还没发工资发工资,我不是说了嘛用完几天还没发工资,5.6,不同意今日还款,no
231,benrenshoucui,3.2,询问今日能否还款,我今天不在,我今天不在,5.6,不同意今日还款,no
232,benrenshoucui,3.2,询问今日能否还款,今天可能不行,今天可能不行,5.6,不同意今日还款,no
233,RESC,3.2,询问今日能否还款,今天处理不了现在不用资金有困难吗,今天处理不了现在不用资金有困难吗,5.6,不同意今日还款,no
234,benrenshoucui,3.2,询问今日能否还款,跟您说今天不行明天啊,跟您说今天不行明天啊,5.6,不同意今日还款,no
235,benrenshoucui,3.2,询问今日能否还款,你这两天我就我,你这两天我就我,5.6,不同意今日还款,no
236,RESC,3.2,询问今日能否还款,啊不能吗进来刚时收取的资金比较紧张,啊不能吗进来刚时收取的资金比较紧张,5.6,不同意今日还款,no
237,RESC,3.2,询问今日能否还款,今天不行吗今天吗,今天不行吗今天吗,5.6,不同意今日还款,no
238,df,3.2,询问今日能否还款,嗯我想不行啊,嗯我想不行啊,5.6,不同意今日还款,no
239,df,3.2,询问今日能否还款,今天不能因为这边,今天不能因为这边,5.6,不同意今日还款,no
240,df,3.2,询问今日能否还款,明天几天没时间,明天几天没时间,5.6,不同意今日还款,no
241,df,3.2,询问今日能否还款,天天不今天不能今天,天天不今天不能今天,5.6,不同意今日还款,no
242,df,3.2,询问今日能否还款,过两天吧啊,过两天吧啊,5.6,不同意今日还款,no
243,benrenshoucui,3.2,询问今日能否还款,在三天内能把,在三天内能把,5.6,不同意今日还款,no
244,benrenshoucui,3.2,询问今日能否还款,呃今天还不上,呃今天还不上,5.6,不同意今日还款,no
245,df,3.2,询问今日能否还款,不跟你说了十八号十八号,不跟你说了十八号,5.6,不同意今日还款,no
246,benrenshoucui,3.2,询问今日能否还款,今天还不上的七号七号发工资,今天还不上的七号发工资,5.6,不同意今日还款,no
247,GHSC,3.2,询问今日能否还款,今天没钱还啊,今天没钱还啊,5.6,不同意今日还款,no
248,benrenshoucui,3.2,询问今日能否还款,不知道怎样,不知道怎样,5.6,不同意今日还款,no
249,df,3.2,询问今日能否还款,今天什么不行今天上没钱,今天什么不行今天上没钱,5.6,不同意今日还款,no
250,benrenshoucui,3.2,询问今日能否还款,啊一号一号一号就能好吧马上,啊一号就能好吧马上,5.6,不同意今日还款,no
251,benrenshoucui,3.2,询问今日能否还款,哦不不就就就就两就就两三天时间就两天时间我回来回来我就回来我就还上面因为我这个上面余额不足了我知道那个他一千多因为它是两千零四十四我知道那个,哦不就两就两三天时间就两天时间我回来我就回来我就还上面因为我这个上面余额不足了我知道那个他一千多因为它是两千零四十四我知道那个,5.6,不同意今日还款,no
252,benrenshoucui,3.2,询问今日能否还款,哦我这两天就弄上,哦我这两天就弄上,5.6,不同意今日还款,no
253,RESC,3.2,询问今日能否还款,我现在好几个月没工作了没钱了,我现在好几个月没工作了没钱了,5.6,不同意今日还款,no
254,RESC,3.2,询问今日能否还款,知道我过一段时间华,知道我过一段时间华,5.6,不同意今日还款,no
255,benrenshoucui,3.2,询问今日能否还款,还不行明天吧,还不行明天吧,5.6,不同意今日还款,no
256,benrenshoucui,3.2,询问今日能否还款,啊今天估计都不能就明天后天这两天吧就取现嘛手机坏了吗,啊今天估计都不能就明天后天这两天吧就取现嘛手机坏了吗,5.6,不同意今日还款,no
257,df,3.2,询问今日能否还款,优选等一下我还吧,优选等一下我还吧,5.6,不同意今日还款,no
258,RESC,3.2,询问今日能否还款,这个处理不了我今天也是下个月我今天给他还两千,这个处理不了我今天也是下个月我今天给他还两千,5.6,不同意今日还款,no
259,benrenshoucui,3.2,询问今日能否还款,今天不可以,今天不可以,5.6,不同意今日还款,no
260,df,3.2,询问今日能否还款,啊没问题没问题我知道我这边现在我这里不方便我今天,啊没问题我知道我这边现在我这里不方便我今天,5.6,不同意今日还款,no
261,benrenshoucui,3.2,询问今日能否还款,处理不了啊,处理不了啊,5.6,不同意今日还款,no
262,RESC,3.2,询问今日能否还款,我知道我暂时没有钱我在上班呢我这宝宝刚刚变弯来送回老家我都没,我知道我暂时没有钱我在上班呢我这宝宝刚刚变弯来送回老家我都没,5.6,不同意今日还款,no
263,RESC,3.2,询问今日能否还款,你你今天不可以用,你今天不可以用,5.6,不同意今日还款,no
264,benrenshoucui,3.2,询问今日能否还款,哦今天不行今天不行可能要后天去了我我在外外地,哦今天不行今天不行可能要后天去了我在外外地,5.6,不同意今日还款,no
265,RESC,3.2,询问今日能否还款,三十号吧,三十号吧,5.6,不同意今日还款,no
266,benrenshoucui,3.2,询问今日能否还款,今天不行没人做后天后天一种划上,今天不行没人做后天一种划上,5.6,不同意今日还款,no
267,benrenshoucui,3.2,询问今日能否还款,今天我可能没有钱,今天我可能没有钱,5.6,不同意今日还款,no
268,benrenshoucui,3.2,询问今日能否还款,明天差不多就到账,明天差不多就到账,5.6,不同意今日还款,no
269,df,3.2,询问今日能否还款,哦哦我今天款自由舰没到呢,哦我今天款自由舰没到呢,5.6,不同意今日还款,no
270,RESC,3.2,询问今日能否还款,那下个月,那下个月,5.6,不同意今日还款,no
271,benrenshoucui,3.2,询问今日能否还款,车过两天吧,车过两天吧,5.6,不同意今日还款,no
272,benrenshoucui,3.2,询问今日能否还款,知道了就这两天,知道了就这两天,5.6,不同意今日还款,no
273,RESC,3.2,询问今日能否还款,啊今天还不完玩意还一半,啊今天还不完玩意还一半,5.6,不同意今日还款,no
274,df,3.2,询问今日能否还款,现在没有,现在没有,5.6,不同意今日还款,no
275,benrenshoucui,3.2,询问今日能否还款,哎呀今天不行,哎呀今天不行,5.6,不同意今日还款,no
276,df,3.2,询问今日能否还款,嗯广过两天呢,嗯广过两天呢,5.6,不同意今日还款,no
277,df,3.2,询问今日能否还款,是的我五号五号之前存进去,是的我五号之前存进去,5.6,不同意今日还款,no
278,benrenshoucui,3.2,询问今日能否还款,我也到明天下午去了,我也到明天下午去了,5.6,不同意今日还款,no
279,RESC,3.2,询问今日能否还款,我星期一星期一吧做,我星期一吧做,5.6,不同意今日还款,no
280,RESC,3.2,询问今日能否还款,我这两天在正在处理关系的人说的话不是很方便,我这两天在正在处理关系的人说的话不是很方便,5.6,不同意今日还款,no
281,RESC,3.2,询问今日能否还款,嗯这个也不行让它下个月,嗯这个也不行让它下个月,5.6,不同意今日还款,no
282,benrenshoucui,3.2,询问今日能否还款,今天今天肯定不行,今天肯定不行,5.6,不同意今日还款,no
283,benrenshoucui,3.2,询问今日能否还款,还不上没钱,还不上没钱,5.6,不同意今日还款,no
284,benrenshoucui,3.2,询问今日能否还款,啊行我今天不处理,啊行我今天不处理,5.6,不同意今日还款,no
285,df,3.2,询问今日能否还款,我今天没有钱我怎么还,我今天没有钱我怎么还,5.6,不同意今日还款,no
286,benrenshoucui,3.2,询问今日能否还款,下周二,下周二,5.6,不同意今日还款,no
287,df,3.2,询问今日能否还款,不是他有没有有没有参加宽限期的,不是他有没有参加宽限期的,5.6,不同意今日还款,no
288,df,3.2,询问今日能否还款,啊今天不行他下下一周,啊今天不行他下一周,5.6,不同意今日还款,no
289,RESC,3.2,询问今日能否还款,交上我过段时间有钱了都还上这可以吗,交上我过段时间有钱了都还上这可以吗,5.6,不同意今日还款,no
290,benrenshoucui,3.2,询问今日能否还款,嗯我明天处理吧,嗯我明天处理吧,5.6,不同意今日还款,no
291,benrenshoucui,3.2,询问今日能否还款,没有那么多钱了,没有那么多钱了,5.6,不同意今日还款,no
292,benrenshoucui,3.2,询问今日能否还款,我现在用我跟你说上晚一点没有钱呢,我现在用我跟你说上晚一点没有钱呢,5.6,不同意今日还款,no
293,df,3.2,询问今日能否还款,先看处理不了,先看处理不了,5.6,不同意今日还款,no
294,benrenshoucui,3.2,询问今日能否还款,今天还不了因为在老家,今天还不了因为在老家,5.6,不同意今日还款,no
295,benrenshoucui,3.2,询问今日能否还款,嗯今天可能不行然后嗯自己周肯定没问题,嗯今天可能不行然后嗯自己周肯定没问题,5.6,不同意今日还款,no
296,RESC,3.2,询问今日能否还款,没有啊我今天,没有啊我今天,5.6,不同意今日还款,no
297,benrenshoucui,3.2,询问今日能否还款,我知道我知道我这两天没钱这过两天打过去了,我知道我这两天没钱这过两天打过去了,5.6,不同意今日还款,no
298,df,3.2,询问今日能否还款,今天可能不行了让明天见不到位,今天可能不行了让明天见不到位,5.6,不同意今日还款,no
299,RESC,3.2,询问今日能否还款,啊今天不能我还得过几天,啊今天不能我还得过几天,5.6,不同意今日还款,no
300,df,3.2,询问今日能否还款,今天可能没有,今天可能没有,5.6,不同意今日还款,no
301,benrenshoucui,3.2,询问今日能否还款,今天处理不了今天我,今天处理不了今天我,5.6,不同意今日还款,no
302,benrenshoucui,3.2,询问今日能否还款,呃你在宽限我几天好不好,呃你在宽限我几天好不好,5.6,不同意今日还款,no
303,df,3.2,询问今日能否还款,呃今天都肯定不行了,呃今天都肯定不行了,5.6,不同意今日还款,no
304,benrenshoucui,3.2,询问今日能否还款,嗯今天太晚了明天吧,嗯今天太晚了明天吧,5.6,不同意今日还款,no
305,benrenshoucui,3.2,询问今日能否还款,没有好,没有好,5.6,不同意今日还款,no
306,df,3.2,询问今日能否还款,可能不行因为我们这个工厂行,可能不行因为我们这个工厂行,5.6,不同意今日还款,no
307,benrenshoucui,3.2,询问今日能否还款,找今天处理不了,找今天处理不了,5.6,不同意今日还款,no
308,df,3.2,询问今日能否还款,今天还不上我也行了,今天还不上我也行了,5.6,不同意今日还款,no
309,df,3.2,询问今日能否还款,钱没了,钱没了,5.6,不同意今日还款,no
310,benrenshoucui,3.2,询问今日能否还款,今天不一定吗,今天不一定吗,5.6,不同意今日还款,no
