id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
277,GHSC,1.1,身份确认,老公啊,老公啊,2.2,关联人,no
278,GHSC,1.1,身份确认,你好我是他的助理,你好我是他的助理,2.2,关联人,no
279,benrenshoucui,1.1,身份确认,啊我是他爱人,啊我是他爱人,2.2,关联人,no
280,RESC,1.1,身份确认,是你妈我是,是你妈我是,2.2,关联人,no
281,benrenshoucui,1.1,身份确认,不是我我我不是我不是任先生我是我我的朋友,不是我不是我不是任先生我是我的朋友,2.2,关联人,no
282,benrenshoucui,1.1,身份确认,我不是我在朋友,我不是我在朋友,2.2,关联人,no
283,df,1.1,身份确认,啊是吗我爱人怎么啦,啊是吗我爱人怎么啦,2.2,关联人,no
284,df,1.1,身份确认,可认识,可认识,2.2,关联人,no
285,benrenshoucui,1.1,身份确认,不是我家人您说什么事,不是我家人您说什么事,2.2,关联人,no
286,GHSC,1.1,身份确认,呃是家人有什么事呢,呃是家人有什么事呢,2.2,关联人,no
287,GHSC,1.1,身份确认,哎我不是她本人我是她老公,哎我不是她本人我是她老公,2.2,关联人,no
288,RESC,1.1,身份确认,哦我是他老公,哦我是他老公,2.2,关联人,no
289,GHSC,1.1,身份确认,认为他在现在不在刚才开车出去了,认为他在现在不在刚才开车出去了,2.2,关联人,no
290,benrenshoucui,1.1,身份确认,我那是但是找不到他能他把手机落在家里的能不知道去,我那是但是找不到他能他把手机落在家里的能不知道去,2.2,关联人,no
291,benrenshoucui,1.1,身份确认,哦他没在怎么了,哦他没在怎么了,2.2,关联人,no
292,GHSC,1.1,身份确认,啊我我我知道老公,啊我我知道老公,2.2,关联人,no
293,benrenshoucui,1.1,身份确认,不是我是她老公嗯,不是我是她老公嗯,2.2,关联人,no
294,benrenshoucui,1.1,身份确认,嗯行我认识,嗯行我认识,2.2,关联人,no
295,GHSC,1.1,身份确认,那个他那个他现在没在他那个刚才下楼出去买东西呢,那个他那个他现在没在他那个刚才下楼出去买东西呢,2.2,关联人,no
296,benrenshoucui,1.1,身份确认,我知道他他应该还了吗,我知道他应该还了吗,2.2,关联人,no
297,GHSC,1.1,身份确认,跟我认识,跟我认识,2.2,关联人,no
298,benrenshoucui,1.1,身份确认,爱人,爱人,2.2,关联人,no
299,GHSC,1.1,身份确认,啊对是家人,啊对是家人,2.2,关联人,no
300,GHSC,1.1,身份确认,我只认识,我只认识,2.2,关联人,no
301,GHSC,1.1,身份确认,不是不是他手机忘家里面了,不是他手机忘家里面了,2.2,关联人,no
302,GHSC,1.1,身份确认,不是他本人不设备也说没车你直接跟我说吧,不是他本人不设备也说没车你直接跟我说吧,2.2,关联人,no
303,benrenshoucui,1.1,身份确认,认识认识是我老婆,认识是我老婆,2.2,关联人,no
304,GHSC,1.1,身份确认,认识认识后他科技,认识后他科技,2.2,关联人,no
305,GHSC,1.1,身份确认,知道了等一下再打吗你现在不在这里,知道了等一下再打吗你现在不在这里,2.2,关联人,no
306,GHSC,1.1,身份确认,四号码在后面现在我在用,四号码在后面现在我在用,2.2,关联人,no
307,benrenshoucui,1.1,身份确认,查我知道老公,查我知道老公,2.2,关联人,no
308,GHSC,1.1,身份确认,啊不是我是她男朋友,啊不是我是她男朋友,2.2,关联人,no
309,benrenshoucui,1.1,身份确认,好的我老婆出去了怎么了,好的我老婆出去了怎么了,2.2,关联人,no
310,GHSC,1.1,身份确认,嗯行啊我和就行了,嗯行啊我和就行了,2.2,关联人,no
311,GHSC,1.1,身份确认,认识要是,认识要是,2.2,关联人,no
312,GHSC,1.1,身份确认,我认识你你是说我吗,我认识你是说我吗,2.2,关联人,no
313,GHSC,1.1,身份确认,我认识你说啥事,我认识你说啥事,2.2,关联人,no
314,benrenshoucui,1.1,身份确认,认识认识,认识,2.2,关联人,no
315,GHSC,1.1,身份确认,啊我认识他我认识,啊我认识他我认识,2.2,关联人,no
316,benrenshoucui,1.1,身份确认,我老伴喂,我老伴喂,2.2,关联人,no
317,RESC,1.1,身份确认,诶他电话放这里了,诶他电话放这里了,2.2,关联人,no
318,benrenshoucui,1.1,身份确认,我是他家人什么事,我是他家人什么事,2.2,关联人,no
319,GHSC,1.1,身份确认,我老公,我老公,2.2,关联人,no
320,GHSC,1.1,身份确认,你找他干啥,你找他干啥,2.2,关联人,no
321,GHSC,1.1,身份确认,嗯他是我先生,嗯他是我先生,2.2,关联人,no
322,benrenshoucui,1.1,身份确认,哦他不知道他出去了,哦他不知道他出去了,2.2,关联人,no
323,GHSC,1.1,身份确认,啊老公他说嗯,啊老公他说嗯,2.2,关联人,no
324,RESC,1.1,身份确认,行我尽快我联系他让他还款好吧,行我尽快我联系他让他还款好吧,2.2,关联人,no
325,benrenshoucui,1.1,身份确认,他刚出去,他刚出去,2.2,关联人,no
326,GHSC,1.1,身份确认,啊今天帮我转发就行吧他现在出去的电话在家里,啊今天帮我转发就行吧他现在出去的电话在家里,2.2,关联人,no
327,GHSC,1.1,身份确认,他去买菜了,他去买菜了,2.2,关联人,no
328,benrenshoucui,1.1,身份确认,哦不是她出去了,哦不是她出去了,2.2,关联人,no
329,benrenshoucui,1.1,身份确认,那以前会认识,那以前会认识,2.2,关联人,no
330,GHSC,1.1,身份确认,我是他爱人,我是他爱人,2.2,关联人,no
331,benrenshoucui,1.1,身份确认,哦他不在,哦他不在,2.2,关联人,no
332,benrenshoucui,1.1,身份确认,认识这个电话是他的我说了他出去了然后电话咯在家里面没带出去,认识这个电话是他的我说了他出去了然后电话咯在家里面没带出去,2.2,关联人,no
333,df,1.1,身份确认,认识认识目前,认识目前,2.2,关联人,no
334,benrenshoucui,1.1,身份确认,我是他爱人喂,我是他爱人喂,2.2,关联人,no
335,GHSC,1.1,身份确认,嗯嗯她有老公,嗯她有老公,2.2,关联人,no
336,GHSC,1.1,身份确认,我认识他是我哥哥,我认识他是我哥哥,2.2,关联人,no
337,benrenshoucui,1.1,身份确认,啊我知道你说我认识他,啊我知道你说我认识他,2.2,关联人,no
338,GHSC,1.1,身份确认,哦藤久没联系他了干嘛啦,哦藤久没联系他了干嘛啦,2.2,关联人,no
339,GHSC,1.1,身份确认,她不在啊现在不在,她不在啊现在不在,2.2,关联人,no
340,GHSC,1.1,身份确认,呃我是大妻子,呃我是大妻子,2.2,关联人,no
341,GHSC,1.1,身份确认,他等会回来我让他回电话过去,他等会回来我让他回电话过去,2.2,关联人,no
342,benrenshoucui,1.1,身份确认,嗯嗯好不在怎么啦,嗯好不在怎么啦,2.2,关联人,no
343,GHSC,1.1,身份确认,这个电话号码是我爸爸啊,这个电话号码是我爸爸啊,2.2,关联人,no
344,GHSC,1.1,身份确认,啊没在,啊没在,2.2,关联人,no
345,GHSC,1.1,身份确认,你说那是我弟弟,你说那是我弟弟,2.2,关联人,no
346,GHSC,1.1,身份确认,哦我是他家属,哦我是他家属,2.2,关联人,no
347,GHSC,1.1,身份确认,我不是她本人我是他老婆应该什么事吗,我不是她本人我是他老婆应该什么事吗,2.2,关联人,no
348,GHSC,1.1,身份确认,他不在这里,他不在这里,2.2,关联人,no
349,GHSC,1.1,身份确认,我爸爸啊,我爸爸啊,2.2,关联人,no
350,GHSC,1.1,身份确认,哦我真是我父亲,哦我真是我父亲,2.2,关联人,no
351,GHSC,1.1,身份确认,啊他不在亚,啊他不在亚,2.2,关联人,no
352,benrenshoucui,1.1,身份确认,认识啊,认识啊,2.2,关联人,no
353,GHSC,1.1,身份确认,喂你好有什么事情转到吗啊他不在啊,喂你好有什么事情转到吗啊他不在啊,2.2,关联人,no
354,GHSC,1.1,身份确认,真实啊,真实啊,2.2,关联人,no
355,GHSC,1.1,身份确认,好的我我是想老公啊,好的我是想老公啊,2.2,关联人,no
356,benrenshoucui,1.1,身份确认,不对他上班去了,不对他上班去了,2.2,关联人,no
357,RESC,1.1,身份确认,对对对您说喂,对您说喂,2.2,关联人,no
358,GHSC,1.1,身份确认,是认识但是不行,是认识但是不行,2.2,关联人,no
359,benrenshoucui,1.1,身份确认,怎么了我知道老公啊,怎么了我知道老公啊,2.2,关联人,no
360,GHSC,1.1,身份确认,认识你是哪个银行,认识你是哪个银行,2.2,关联人,no
361,df,1.1,身份确认,我已经是认识她是我老婆,我已经是认识她是我老婆,2.2,关联人,no
362,GHSC,1.1,身份确认,怎么啊我是她朋友,怎么啊我是她朋友,2.2,关联人,no
363,benrenshoucui,1.1,身份确认,他在这里这个厂子上班的时候走到她电话号码他卖给我了,他在这里这个厂子上班的时候走到她电话号码他卖给我了,2.2,关联人,no
364,df,1.1,身份确认,认识呢,认识呢,2.2,关联人,no
365,GHSC,1.1,身份确认,那时我知道老公,那时我知道老公,2.2,关联人,no
366,GHSC,1.1,身份确认,还是我朋友啊,还是我朋友啊,2.2,关联人,no
367,GHSC,1.1,身份确认,不是啊是我老婆,不是啊是我老婆,2.2,关联人,no
368,GHSC,1.1,身份确认,啊我认识,啊我认识,2.2,关联人,no
369,GHSC,1.1,身份确认,不是本人我是他现在,不是本人我是他现在,2.2,关联人,no
370,GHSC,1.1,身份确认,我的朋友,我的朋友,2.2,关联人,no
371,GHSC,1.1,身份确认,我是他朋友,我是他朋友,2.2,关联人,no
372,GHSC,1.1,身份确认,儿子,儿子,2.2,关联人,no
373,df,1.1,身份确认,啊我让老公二,啊我让老公二,2.2,关联人,no
374,GHSC,1.1,身份确认,不在啊,不在啊,2.2,关联人,no
375,df,1.1,身份确认,啊他不在,啊他不在,2.2,关联人,no
376,GHSC,1.1,身份确认,我是他老婆了,我是他老婆了,2.2,关联人,no
377,GHSC,1.1,身份确认,啊不是他刚出去了,啊不是他刚出去了,2.2,关联人,no
378,benrenshoucui,1.1,身份确认,他不在,他不在,2.2,关联人,no
379,benrenshoucui,1.1,身份确认,嗯他现在不在怎么了,嗯他现在不在怎么了,2.2,关联人,no
380,df,1.1,身份确认,我知道老公,我知道老公,2.2,关联人,no
381,benrenshoucui,1.1,身份确认,不是我家长没在这里,不是我家长没在这里,2.2,关联人,no
382,benrenshoucui,1.1,身份确认,他们在啊怎么啦,他们在啊怎么啦,2.2,关联人,no
383,GHSC,1.1,身份确认,我现在老婆呀,我现在老婆呀,2.2,关联人,no
384,GHSC,1.1,身份确认,同事他朋友,同事他朋友,2.2,关联人,no
385,GHSC,1.1,身份确认,我认识我这个朋有,我认识我这个朋有,2.2,关联人,no
386,benrenshoucui,1.1,身份确认,我知道老公嗯,我知道老公嗯,2.2,关联人,no
387,benrenshoucui,1.1,身份确认,恩好的我认识我这,恩好的我认识我这,2.2,关联人,no
388,benrenshoucui,1.1,身份确认,他现在有点事儿一个还在好吧,他现在有点事儿一个还在好吧,2.2,关联人,no
389,GHSC,1.1,身份确认,不是我已经通知她本人了,不是我已经通知她本人了,2.2,关联人,no
390,GHSC,1.1,身份确认,呃那是现在他走了离开北京了现在不知道哪去了,呃那是现在他走了离开北京了现在不知道哪去了,2.2,关联人,no
391,RESC,1.1,身份确认,哦我说他写,哦我说他写,2.2,关联人,no
392,GHSC,1.1,身份确认,啊他出去了的话,啊他出去了的话,2.2,关联人,no
393,df,1.1,身份确认,不是它不现在不用这个电话了,不是它不现在不用这个电话了,2.2,关联人,no
394,benrenshoucui,1.1,身份确认,我说他老婆,我说他老婆,2.2,关联人,no
395,GHSC,1.1,身份确认,她说她老公,她说她老公,2.2,关联人,no
396,GHSC,1.1,身份确认,哦哦我不是我记得他家人,哦我不是我记得他家人,2.2,关联人,no
397,GHSC,1.1,身份确认,嗯我把那个它手机号给你吧你记一下,嗯我把那个它手机号给你吧你记一下,2.2,关联人,no
398,benrenshoucui,1.1,身份确认,我是他的一个朋友什么的你说,我是他的一个朋友什么的你说,2.2,关联人,no
399,GHSC,1.1,身份确认,不是不是我是他老婆你怎么是吗,不是我是他老婆你怎么是吗,2.2,关联人,no
400,RESC,1.1,身份确认,好的我会通知他的,好的我会通知他的,2.2,关联人,no
401,GHSC,1.1,身份确认,哦对我现在老婆,哦对我现在老婆,2.2,关联人,no
402,GHSC,1.1,身份确认,就认识,就认识,2.2,关联人,no
403,GHSC,1.1,身份确认,嗯她不在这里弄,嗯她不在这里弄,2.2,关联人,no
404,GHSC,1.1,身份确认,我是他老婆,我是他老婆,2.2,关联人,no
405,GHSC,1.1,身份确认,我饮食我跟他说了信用卡还款工商银行还有平安银行,我饮食我跟他说了信用卡还款工商银行还有平安银行,2.2,关联人,no
406,GHSC,1.1,身份确认,你什么事吗,你什么事吗,2.2,关联人,no
407,GHSC,1.1,身份确认,好的这个是他手机因为它您停几天呢可能,好的这个是他手机因为它您停几天呢可能,2.2,关联人,no
408,benrenshoucui,1.1,身份确认,你找他跟上吗,你找他跟上吗,2.2,关联人,no
409,GHSC,1.1,身份确认,你们是用卡找他有什么事吗,你们是用卡找他有什么事吗,2.2,关联人,no
410,GHSC,1.1,身份确认,你现在呃老公工作,你现在呃老公工作,2.2,关联人,no
411,df,1.1,身份确认,嗯我是他老婆,嗯我是他老婆,2.2,关联人,no
412,RESC,1.1,身份确认,哎不是她现在在忙他电话放在家里面了他,哎不是她现在在忙他电话放在家里面了他,2.2,关联人,no
413,GHSC,1.1,身份确认,啊不是他不在啥事啊,啊不是他不在啥事啊,2.2,关联人,no
414,benrenshoucui,1.1,身份确认,好的好的没办法谁呀,好的没办法谁呀,2.2,关联人,no
415,GHSC,1.1,身份确认,我认识什么事,我认识什么事,2.2,关联人,no
416,GHSC,1.1,身份确认,我是他弟弟呀,我是他弟弟呀,2.2,关联人,no
417,benrenshoucui,1.1,身份确认,对是他朋友怎么了,对是他朋友怎么了,2.2,关联人,no
418,GHSC,1.1,身份确认,哦我知道了老板最近的话是没有回来,哦我知道了老板最近的话是没有回来,2.2,关联人,no
419,GHSC,1.1,身份确认,认识啊怎么样说啊,认识啊怎么样说啊,2.2,关联人,no
420,GHSC,1.1,身份确认,我我知道啊认识啊怎么样啊,我我知道啊认识啊怎么样啊,2.2,关联人,no
421,GHSC,1.1,身份确认,我是拿老婆怎么了,我是拿老婆怎么了,2.2,关联人,no
422,GHSC,1.1,身份确认,嗯认识怎么了,嗯认识怎么了,2.2,关联人,no
423,GHSC,1.1,身份确认,不是他不在怎么了,不是他不在怎么了,2.2,关联人,no
424,GHSC,1.1,身份确认,好的月收入都要回来我给他说一下,好的月收入都要回来我给他说一下,2.2,关联人,no
425,GHSC,1.1,身份确认,食堂是我老公,食堂是我老公,2.2,关联人,no
426,benrenshoucui,1.1,身份确认,哎呀他是我老婆,哎呀他是我老婆,2.2,关联人,no
427,GHSC,1.1,身份确认,我给她老公,我给她老公,2.2,关联人,no
428,GHSC,1.1,身份确认,哦认识你说吧,哦认识你说吧,2.2,关联人,no
429,GHSC,1.1,身份确认,今天刚说了你说嘛有什么事说吗,今天刚说了你说嘛有什么事说吗,2.2,关联人,no
430,benrenshoucui,1.1,身份确认,哎认识啊,哎认识啊,2.2,关联人,no
431,GHSC,1.1,身份确认,对认识子,对认识子,2.2,关联人,no
432,GHSC,1.1,身份确认,嗯嗯认识,嗯认识,2.2,关联人,no
433,GHSC,1.1,身份确认,哦他在这里怎么了,哦他在这里怎么了,2.2,关联人,no
434,GHSC,1.1,身份确认,不是杨先生杨线上手机在充电了开会的你说,不是杨先生杨线上手机在充电了开会的你说,2.2,关联人,no
435,benrenshoucui,1.1,身份确认,啊我是他母,啊我是他母,2.2,关联人,no
436,GHSC,1.1,身份确认,她妈妈呢,她妈妈呢,2.2,关联人,no
437,GHSC,1.1,身份确认,那么阴险我其他的妹妹啊什么事你说吧,那么阴险我其他的妹妹啊什么事你说吧,2.2,关联人,no
438,benrenshoucui,1.1,身份确认,我是他爹,我是他爹,2.2,关联人,no
439,GHSC,1.1,身份确认,喂哦好我说我好像认识他吗吧,喂哦好我说我好像认识他吗吧,2.2,关联人,no
440,GHSC,1.1,身份确认,啊不是您刚才打过来吧她出去了,啊不是您刚才打过来吧她出去了,2.2,关联人,no
441,GHSC,1.1,身份确认,我是尤女士他妈呢,我是尤女士他妈呢,2.2,关联人,no
442,GHSC,1.1,身份确认,他现在不在待会你打过来呗,他现在不在待会你打过来呗,2.2,关联人,no
443,GHSC,1.1,身份确认,哎不是她不在我它电话在我这,哎不是她不在我它电话在我这,2.2,关联人,no
444,benrenshoucui,1.1,身份确认,嗯哼我找给你呀,嗯哼我找给你呀,2.2,关联人,no
445,GHSC,1.1,身份确认,现实认识,现实认识,2.2,关联人,no
446,benrenshoucui,1.1,身份确认,啊我靠老公,啊我靠老公,2.2,关联人,no
447,df,1.1,身份确认,嗯有什么你跟我说吧,嗯有什么你跟我说吧,2.2,关联人,no
